group_name,date,user_id,original_text,ioc_type,ioc_value,source
Unknown,2024-03-03 17:36:13,,"Нет, не понятны мелочи, какая должна быть дистанция в правилах 8,10 и 12 и какая она должна быть в таком же скрипте для других интерфейсов, в статье только pppoe с dhcp https://pastebin.com/MyQQ2vzj строки 7,9 и 11",URL (Dirty),https://pastebin.com/MyQQ2vzj,regex-greedy
Unknown,2024-03-03 15:58:39,,"подглядываю для настройки тут
https://mum.mikrotik.com/presentations/RU19M/presentation_7118_1568108931.pdf",URL (Dirty),https://mum.mikrotik.com/presentations/RU19M/presentation_7118_1568108931.pdf,regex-greedy
Unknown,2024-03-03 15:08:25,,"https://pastebin.com/embed_js/BHTb4phg
внешний адрес поменял остальное оставил как есть",URL (Dirty),https://pastebin.com/embed_js/BHTb4phg,regex-greedy
Unknown,2024-03-03 13:26:15,,https://www.vseinstrumenti.ru/product/komplekt-kabelej-dlya-passivnogo-poe-amatek-an-psip-podacha-pitaniya-12v-7000118-1822132/,URL (Dirty),https://www.vseinstrumenti.ru/product/komplekt-kabelej-dlya-passivnogo-poe-amatek-an-psip-podacha-pitaniya-12v-7000118-1822132/,regex-greedy
Unknown,2024-03-03 06:28:44,,"Весь конфиг будет сложен думаю к восприятию, взял часть 
https://pastebin.com/SiW8NaSZ",URL (Dirty),https://pastebin.com/SiW8NaSZ,regex-greedy
Unknown,2024-03-01 14:22:09,,"У меня вот так пингуется почему-то, я указал рядом соседей 12.4.0.0, 12.5.0.0 и 12.6.0.0. Нужно ли мне указывать остальные сети?",IPv4 (Loose),12.4.0.0,regex-loose
Unknown,2024-03-01 14:22:09,,"У меня вот так пингуется почему-то, я указал рядом соседей 12.4.0.0, 12.5.0.0 и 12.6.0.0. Нужно ли мне указывать остальные сети?",IPv4 (Loose),12.5.0.0,regex-loose
Unknown,2024-03-01 14:22:09,,"У меня вот так пингуется почему-то, я указал рядом соседей 12.4.0.0, 12.5.0.0 и 12.6.0.0. Нужно ли мне указывать остальные сети?",IPv4 (Loose),12.6.0.0,regex-loose
Unknown,2024-04-26 09:50:23,,https://telegra.ph/Instrukciya-po-ustanovke-softa-03-05,URL (Dirty),https://telegra.ph/Instrukciya-po-ustanovke-softa-03-05,regex-greedy
Unknown,2024-04-17 10:31:25,,"⚠️⚠️⚠️
🪪 Продам ДОК#МЕНТЫ всех стран 

Так же:
📇 ПРОДАЖА Шаблонов
🖋 ОТРИСОВКА Док#ментов

🔓Гарантии:
Отзывы: https://vk.cc/c9Z98r
Телеграм: https://t.me/mrsugarbabe",URL (Dirty),https://vk.cc/c9Z98r,regex-greedy
Unknown,2024-04-15 06:08:05,,"5к на баланс с промокодом MELBABKI
 https://obeziany.biz/?ref=6626640199

Халява",URL (Dirty),https://obeziany.biz/?ref=6626640199,regex-greedy
Unknown,2024-04-02 05:03:08,,http://cakeisnotalie.net/,URL (Dirty),http://cakeisnotalie.net/,regex-greedy
Unknown,2024-03-19 19:09:45,,https://glpls.page.link/4kgX,URL (Dirty),https://glpls.page.link/4kgX,regex-greedy
Unknown,2024-03-18 15:14:32,,https://s.binance.com/vMLMncGl,URL (Dirty),https://s.binance.com/vMLMncGl,regex-greedy
Unknown,2024-03-11 14:57:12,,https://www.tinkoff.ru/cf/A9ct5rNowxM,URL (Dirty),https://www.tinkoff.ru/cf/A9ct5rNowxM,regex-greedy
Unknown,2024-03-11 13:27:45,,https://fxccash.shop/24716677835702,URL (Dirty),https://fxccash.shop/24716677835702,regex-greedy
Unknown,2024-03-11 09:41:53,,"Халявный биток-биточек😱😱😱
 BTC FOR FREE❗️❗️❗️
https://freebitco.in/?r=41852227",URL (Dirty),https://freebitco.in/?r=41852227,regex-greedy
Unknown,2024-03-02 17:04:02,,"Переходь за посиланням проходь верифікацію і вводь промокоди за які получиш 200 грн і 77FS бездепозиту

https://777.ua/?invited_by=PQVLBE



Промокод на 200 грн 

BEZDEP



Промокод на 77 фріспінів 

HOT77

Пробуємо відіграти бонуси

Без вкладень і депозитів",URL (Dirty),https://777.ua/?invited_by=PQVLBE,regex-greedy
Unknown,2024-04-15 06:35:39,,https://market.yandex.ru/product--portativnaia-kolonka-s-mikrofonom-divoom-ditoo-mic-zelenyi/1822149831 имба,URL (Dirty),https://market.yandex.ru/product--portativnaia-kolonka-s-mikrofonom-divoom-ditoo-mic-zelenyi/1822149831,regex-greedy
Unknown,2024-04-10 13:42:55,,"Эх
https://blog.pixelexperience.org/2024/04/everything-has-to-come-to-an-end-sometime/",URL (Dirty),https://blog.pixelexperience.org/2024/04/everything-has-to-come-to-an-end-sometime/,regex-greedy
Unknown,2024-04-09 06:46:23,,https://4pda.to/forum/index.php?showtopic=490138&st=2080#entry127839498,URL (Dirty),https://4pda.to/forum/index.php?showtopic=490138&st=2080#entry127839498,regex-greedy
Unknown,2024-04-04 15:15:49,,https://forms.gle/jNhW1QiRUPWnHPcj7 кто не прайдет тот лох,URL (Dirty),https://forms.gle/jNhW1QiRUPWnHPcj7,regex-greedy
Unknown,2024-04-03 06:20:26,,https://mcserv2847.github.io,URL (Dirty),https://mcserv2847.github.io,regex-greedy
Unknown,2024-04-03 04:46:53,,https://a9fm.github.io/lightshot то премиум бесплатно,URL (Dirty),https://a9fm.github.io/lightshot,regex-greedy
Unknown,2024-03-19 13:06:56,,http://pomidor.com/q/37950 история,URL (Dirty),http://pomidor.com/q/37950,regex-greedy
Unknown,2024-03-14 19:11:01,,https://4pda.to/forum/index.php?showtopic=1034745,URL (Dirty),https://4pda.to/forum/index.php?showtopic=1034745,regex-greedy
Unknown,2024-03-14 15:04:07,,https://f-droid.org/repo/com.termux_118.apk,URL (Dirty),https://f-droid.org/repo/com.termux_118.apk,regex-greedy
Unknown,2024-03-09 14:45:11,,https://vgtimes.ru/games/sekiro-shadows-die-twice/similar/,URL (Dirty),https://vgtimes.ru/games/sekiro-shadows-die-twice/similar/,regex-greedy
Unknown,2024-03-09 14:40:05,,https://i.imgur.com/UXYUC2g.png федор,URL (Dirty),https://i.imgur.com/UXYUC2g.png,regex-greedy
Unknown,2024-03-09 08:03:34,,37.214.75.1,IPv4 (Loose),37.214.75.1,regex-loose
Unknown,2024-03-05 14:36:56,,https://install.appcenter.ms/users/drklo-2kb-ghpo/apps/telegram-beta-2/distribution_groups/all-users-of-telegram-beta-2,URL (Dirty),https://install.appcenter.ms/users/drklo-2kb-ghpo/apps/telegram-beta-2/distribution_groups/all-users-of-telegram-beta-2,regex-greedy
Unknown,2024-03-04 07:37:42,,А если на питоне то - https://pypi.org/project/g4f/,URL (Dirty),https://pypi.org/project/g4f/,regex-greedy
Unknown,2024-03-04 07:37:18,,Или юзай это - https://www.npmjs.com/package/gpt4free-js,URL (Dirty),https://www.npmjs.com/package/gpt4free-js,regex-greedy
Unknown,2024-03-01 19:42:19,,"import requests
import aiogram
import asyncio

@dp.message_handler(commands=['test'])
async def cmd_promo(message: types.Message):
    method = ""setMessageReaction""
    group_id = message.chat.id
    message_id = message.message_id
    react = '[{""type"":""emoji"",""emoji"":""👍""}]'
    response = requests.post(url='https://api.telegram.org/bot{0}/{1}'.format(token, method), data={'chat_id': group_id, 'message_id': message_id, 'reaction': react}).json()
    if response['ok'] is True:
        print(""yes"")
    else:
        print(""no"")
        print(response)
        await message.answer(f""Не могу поставить реакцию XD"")",URL (Dirty),"https://api.telegram.org/bot{0}/{1}'.format(token,",regex-greedy
Unknown,2024-04-02 04:12:24,,https://www.admiral-x-5hhn6.icu/?friend=10547792,URL (Dirty),https://www.admiral-x-5hhn6.icu/?friend=10547792,regex-greedy
Unknown,2024-03-27 00:08:32,,https://usps.rsends.eu/39261091674,URL (Dirty),https://usps.rsends.eu/39261091674,regex-greedy
Unknown,2024-04-25 08:04:56,,"https://nodejs.org/en/download

Сюда",URL (Dirty),https://nodejs.org/en/download,regex-greedy
Unknown,2024-04-20 18:36:10,,У https://t.me/chat_xakerproы https://t.me/chat_xakerpro/1207670 https://t,URL (Dirty),https://t,regex-greedy
Unknown,2024-04-10 02:01:01,,Вот пример публикации про дос: https://habr.com/ru/companies/deteact/articles/578862/,URL (Dirty),https://habr.com/ru/companies/deteact/articles/578862/,regex-greedy
Unknown,2024-04-08 19:39:38,,https://download.virtualbox.org/virtualbox/7.0.14/VirtualBox-7.0.14-161095-Win.exe,URL (Dirty),https://download.virtualbox.org/virtualbox/7.0.14/VirtualBox-7.0.14-161095-Win.exe,regex-greedy
Unknown,2024-04-08 19:39:38,,https://cdimage.kali.org/kali-2024.1/kali-linux-2024.1-installer-amd64.iso,URL (Dirty),https://cdimage.kali.org/kali-2024.1/kali-linux-2024.1-installer-amd64.iso,regex-greedy
Unknown,2024-03-31 10:19:34,,https://greyint.ru:443/icons/small/,URL (Dirty),https://greyint.ru:443/icons/small/,regex-greedy
Unknown,2024-03-23 17:28:02,,https://track24.ru/google/?q=Getcontact,URL (Dirty),https://track24.ru/google/?q=Getcontact,regex-greedy
Unknown,2024-03-20 17:54:46,,"""Там есть продажа"" или https://www.bestchange.ru/",URL (Dirty),https://www.bestchange.ru/,regex-greedy
Unknown,2024-04-22 22:07:26,,https://пошелнахуй,URL (Dirty),https://пошелнахуй,regex-greedy
Unknown,2024-04-21 07:52:05,,ip 13.24.56.89.43.9,IPv4 (Loose),13.24.56.89,regex-loose
Unknown,2024-04-11 14:07:03,,85.140.18.238-твоя пробабка,IPv4 (Loose),85.140.18.238,regex-loose
Unknown,2024-04-09 06:53:00,,176.436.763.21,IPv4 (Loose),176.436.763.21,regex-loose
Unknown,2024-03-30 21:58:29,,https://DeanonNaAJIbTEPHAT1B/1a5Gk7,URL (Dirty),https://DeanonNaAJIbTEPHAT1B/1a5Gk7,regex-greedy
Unknown,2024-03-30 21:54:03,,https://DeanonNaAJIbTEPHAT1B/1a5Gk7.gif,URL (Dirty),https://DeanonNaAJIbTEPHAT1B/1a5Gk7.gif,regex-greedy
Unknown,2024-03-28 18:36:39,,666.666.666.66,IPv4 (Loose),666.666.666.66,regex-loose
Unknown,2024-03-15 07:35:25,,https://www.defense.gov/,URL (Dirty),https://www.defense.gov/,regex-greedy
Unknown,2024-03-15 07:00:37,,https://link.brawlstars.com/invite/friend/ru?tag=P09URGRCR&token=g8h9mp77,URL (Dirty),https://link.brawlstars.com/invite/friend/ru?tag=P09URGRCR&token=g8h9mp77,regex-greedy
Unknown,2024-03-13 12:10:56,,https://hub.bitcraftonline.com/ref/CFSKBQ72,URL (Dirty),https://hub.bitcraftonline.com/ref/CFSKBQ72,regex-greedy
Unknown,2024-03-07 00:55:14,,"ДЖАНАРСЛАНОВ ТАМИРЛАН МАХМУДОВИЧ

1996-10-03 

Ямало-Ненецкий автономный округ Новый Уренгой Сибирская улица 11

_____________________
Второй чел 

📶 Номер телефона: 79229999050
├ Страна: Россия
├ Регион: Кировская область
├ Оператор: МегаФон
└ Перенос номера: ﻿Не переносился

🚗 Дром
└ Аккаунт зарегистрирован

📞 CallApp
└ Имя: тимур арслаӿ

🚾 ВКонтакте
├ Имя и фамилия: Александр Родионов
├ Дата рождения: 16.12.2000


⛔ МТС Деньги
└ ID: 0BA3228F048D4125B1A182820E523E9A

🏪 Кол-во обьявлений по номеру
└ 9

👁 Номером интересовались: только вы
🏅 Репутация: (0)👍(0)👎",MD5 Hash,0BA3228F048D4125B1A182820E523E9A,regex-md5
